Years,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00,2024.00,2025.00,2026.00,2027.00,2028.00,2029.00,2030.00,2031.00,2032.00,2033.00,2034.00,2035.00,2036.00,2037.00,2038.00,2039.00,2040.00,2041.00,2042.00,2043.00,2044.00,2045.00,2046.00,2047.00,2048.00,2049.00,Final
842: RETAIL PRICE,0.124600,0.130032,0.135731,0.141785,0.148364,0.155313,0.162477,0.169737,0.176958,0.183964,0.190769,0.197528,0.204279,0.211013,0.217745,0.224478,0.231215,0.237960,0.244754,0.251615,0.258540,0.265523,0.272560,0.279647,0.286778,0.293943,0.301144,0.308376,0.315652,0.322969,0.330324,0.337714,0.345134,0.352575,0.360032,0.367499
843: RETAIL PRICE,0.124600,0.129041,0.133798,0.139058,0.144727,0.150953,0.157719,0.164807,0.172137,0.179586,0.187011,0.194238,0.201262,0.208170,0.215070,0.221964,0.228858,0.235748,0.242629,0.249499,0.256360,0.263250,0.270184,0.277158,0.284163,0.291192,0.298242,0.305303,0.312370,0.319436,0.326489,0.333531,0.340565,0.347589,0.354601,0.361590
844: RETAIL PRICE,0.124600,0.130032,0.135731,0.141785,0.148364,0.155313,0.162477,0.169737,0.176958,0.183964,0.190769,0.197528,0.204279,0.211013,0.217745,0.224478,0.231214,0.237949,0.244721,0.251540,0.258404,0.265311,0.272257,0.279237,0.286242,0.293269,0.300320,0.307389,0.314485,0.321602,0.328728,0.335852,0.342970,0.350081,0.357178,0.364246
845: RETAIL PRICE,0.124600,0.130393,0.137258,0.146692,0.156934,0.165204,0.172425,0.179147,0.185811,0.192448,0.199091,0.205806,0.212582,0.219408,0.226285,0.233214,0.240201,0.247245,0.254345,0.261501,0.268712,0.275971,0.283257,0.290526,0.297763,0.304952,0.312080,0.319160,0.326196,0.333194,0.340146,0.347023,0.353818,0.360528,0.367146,0.373660
846: RETAIL PRICE,0.124600,0.134468,0.145584,0.154382,0.161546,0.168138,0.174635,0.181099,0.187591,0.194158,0.200787,0.207479,0.214226,0.221025,0.227884,0.234803,0.241779,0.248809,0.255893,0.263031,0.270221,0.277459,0.284711,0.291944,0.299146,0.306300,0.313397,0.320450,0.327464,0.334442,0.341372,0.348225,0.355003,0.361713,0.368348,0.374890
847: RETAIL PRICE,0.124600,0.130393,0.137258,0.146692,0.156934,0.165204,0.172425,0.179147,0.185811,0.192448,0.199091,0.205806,0.212582,0.219408,0.226285,0.233208,0.240132,0.247052,0.253949,0.260819,0.267675,0.274518,0.281329,0.288099,0.294818,0.301472,0.308035,0.314494,0.320843,0.327065,0.333125,0.339003,0.344719,0.350280,0.355676,0.360891
848: RETAIL PRICE,0.124600,0.134468,0.145584,0.154382,0.161546,0.168138,0.174635,0.181099,0.187591,0.194158,0.200787,0.207479,0.214226,0.221025,0.227884,0.234792,0.241692,0.248582,0.255448,0.262287,0.269112,0.275921,0.282696,0.289430,0.296115,0.302734,0.309264,0.315689,0.322004,0.328191,0.334213,0.340056,0.345744,0.351291,0.356689,0.361912
849: RETAIL PRICE,0.124600,0.130030,0.135859,0.142307,0.149264,0.156934,0.165295,0.174114,0.183311,0.192745,0.202205,0.211494,0.220603,0.229660,0.238750,0.247869,0.257017,0.266190,0.275382,0.284592,0.293833,0.303153,0.312541,0.321988,0.331481,0.341011,0.350564,0.360127,0.369687,0.379229,0.388749,0.398248,0.407710,0.417114,0.426438,0.435659
850: RETAIL PRICE,0.124600,0.131045,0.137873,0.145169,0.153145,0.161648,0.170512,0.179598,0.188722,0.197678,0.206471,0.215283,0.224135,0.233011,0.241921,0.250863,0.259832,0.268838,0.277936,0.287128,0.296408,0.305763,0.315181,0.324653,0.334166,0.343709,0.353271,0.362862,0.372473,0.382090,0.391699,0.401282,0.410822,0.420297,0.429685,0.438963
851: RETAIL PRICE,0.124600,0.130030,0.135859,0.142307,0.149264,0.156934,0.165295,0.174114,0.183311,0.192745,0.202205,0.211494,0.220603,0.229660,0.238750,0.247869,0.257017,0.266190,0.275382,0.284592,0.293833,0.303153,0.312541,0.321988,0.331481,0.341011,0.350564,0.360127,0.369687,0.379229,0.388749,0.398248,0.407710,0.417114,0.426438,0.435659
852: RETAIL PRICE,0.124600,0.131045,0.137873,0.145169,0.153145,0.161648,0.170512,0.179598,0.188722,0.197678,0.206471,0.215283,0.224135,0.233011,0.241921,0.250863,0.259832,0.268838,0.277936,0.287128,0.296408,0.305763,0.315181,0.324653,0.334166,0.343709,0.353271,0.362862,0.372473,0.382090,0.391699,0.401282,0.410822,0.420297,0.429685,0.438963
853: RETAIL PRICE,0.124600,0.131428,0.139540,0.150624,0.162730,0.172789,0.181837,0.190457,0.199097,0.207768,0.216521,0.225413,0.234427,0.243543,0.252760,0.262075,0.271493,0.281006,0.290606,0.300289,0.310047,0.319866,0.329735,0.339644,0.349585,0.359546,0.369517,0.379484,0.389437,0.399359,0.409237,0.419052,0.428787,0.438422,0.447933,0.457298
854: RETAIL PRICE,0.124600,0.135598,0.148254,0.158688,0.167564,0.175926,0.184273,0.192652,0.201137,0.209769,0.218530,0.227415,0.236412,0.245515,0.254729,0.264047,0.273463,0.282968,0.292556,0.302222,0.311960,0.321758,0.331605,0.341492,0.351411,0.361351,0.371302,0.381250,0.391185,0.401091,0.410953,0.420755,0.430491,0.440149,0.449707,0.459139
855: RETAIL PRICE,0.124600,0.131428,0.139540,0.150624,0.162730,0.172789,0.181837,0.190457,0.199097,0.207768,0.216521,0.225413,0.234427,0.243543,0.252760,0.262075,0.271493,0.281006,0.290606,0.300289,0.310047,0.319866,0.329735,0.339644,0.349585,0.359546,0.369517,0.379484,0.389437,0.399359,0.409237,0.419052,0.428787,0.438422,0.447933,0.457298
856: RETAIL PRICE,0.124600,0.135598,0.148254,0.158688,0.167564,0.175926,0.184273,0.192652,0.201137,0.209769,0.218530,0.227415,0.236412,0.245515,0.254729,0.264047,0.273463,0.282968,0.292556,0.302222,0.311960,0.321758,0.331605,0.341492,0.351411,0.361351,0.371302,0.381250,0.391185,0.401091,0.410953,0.420755,0.430491,0.440149,0.449707,0.459139
857: RETAIL PRICE,0.124600,0.130030,0.135859,0.142307,0.149264,0.156934,0.165295,0.174114,0.183311,0.192745,0.202205,0.211494,0.220603,0.229660,0.238750,0.247869,0.257017,0.266190,0.275382,0.284592,0.293833,0.303153,0.312541,0.321988,0.331481,0.341011,0.350564,0.360127,0.369687,0.379234,0.388770,0.398297,0.407797,0.417248,0.426628,0.435911
858: RETAIL PRICE,0.124600,0.131045,0.137873,0.145169,0.153145,0.161648,0.170512,0.179598,0.188722,0.197678,0.206471,0.215283,0.224135,0.233011,0.241921,0.250863,0.259832,0.268838,0.277936,0.287128,0.296408,0.305774,0.315213,0.324714,0.334264,0.343848,0.353460,0.363110,0.372789,0.382481,0.392170,0.401843,0.411478,0.421053,0.430546,0.439930
859: RETAIL PRICE,0.124600,0.130030,0.135859,0.142307,0.149264,0.156934,0.165295,0.174114,0.183311,0.192745,0.202205,0.211494,0.220603,0.229660,0.238750,0.247869,0.257017,0.266190,0.275382,0.284592,0.293833,0.303153,0.312541,0.321988,0.331481,0.341011,0.350564,0.360127,0.369687,0.379234,0.388770,0.398297,0.407797,0.417248,0.426628,0.435911
860: RETAIL PRICE,0.124600,0.131045,0.137873,0.145169,0.153145,0.161648,0.170512,0.179598,0.188722,0.197678,0.206471,0.215283,0.224135,0.233011,0.241921,0.250863,0.259832,0.268838,0.277936,0.287128,0.296408,0.305774,0.315213,0.324714,0.334264,0.343848,0.353460,0.363110,0.372789,0.382481,0.392170,0.401843,0.411478,0.421053,0.430546,0.439930
861: RETAIL PRICE,0.124600,0.131428,0.139540,0.150624,0.162730,0.172789,0.181837,0.190457,0.199097,0.207768,0.216521,0.225413,0.234427,0.243543,0.252760,0.262075,0.271493,0.281006,0.290606,0.300289,0.310047,0.319866,0.329735,0.339644,0.349585,0.359546,0.369517,0.379485,0.389440,0.399366,0.409249,0.419070,0.428811,0.438452,0.447970,0.457342
862: RETAIL PRICE,0.124600,0.135598,0.148254,0.158688,0.167564,0.175926,0.184273,0.192652,0.201137,0.209769,0.218530,0.227415,0.236412,0.245515,0.254729,0.264047,0.273463,0.282968,0.292556,0.302222,0.311963,0.321765,0.331617,0.341511,0.351436,0.361383,0.371340,0.381295,0.391235,0.401147,0.411016,0.420827,0.430579,0.440255,0.449831,0.459283
863: RETAIL PRICE,0.124600,0.131428,0.139540,0.150624,0.162730,0.172789,0.181837,0.190457,0.199097,0.207768,0.216521,0.225413,0.234427,0.243543,0.252760,0.262075,0.271493,0.281006,0.290606,0.300289,0.310047,0.319866,0.329735,0.339644,0.349585,0.359546,0.369517,0.379485,0.389440,0.399366,0.409249,0.419070,0.428811,0.438452,0.447970,0.457342
864: RETAIL PRICE,0.124600,0.135598,0.148254,0.158688,0.167564,0.175926,0.184273,0.192652,0.201137,0.209769,0.218530,0.227415,0.236412,0.245515,0.254729,0.264047,0.273463,0.282968,0.292556,0.302222,0.311963,0.321765,0.331617,0.341511,0.351436,0.361383,0.371340,0.381295,0.391235,0.401147,0.411016,0.420827,0.430579,0.440255,0.449831,0.459283
865: RETAIL PRICE,0.124600,0.131551,0.138889,0.146843,0.155291,0.164456,0.174274,0.184502,0.195050,0.205774,0.216400,0.226785,0.236944,0.247034,0.257108,0.267167,0.277216,0.287253,0.297271,0.307273,0.317316,0.327421,0.337583,0.347795,0.358050,0.368341,0.378664,0.389011,0.399379,0.409785,0.420225,0.430692,0.441180,0.451685,0.462200,0.472720
866: RETAIL PRICE,0.124600,0.132576,0.140925,0.149721,0.159185,0.169150,0.179434,0.189885,0.200284,0.210445,0.220394,0.230317,0.240227,0.250114,0.259989,0.269854,0.279710,0.289588,0.299531,0.309539,0.319613,0.329745,0.339925,0.350148,0.360408,0.370700,0.381039,0.391421,0.401845,0.412308,0.422799,0.433310,0.443838,0.454377,0.464921,0.475463
867: RETAIL PRICE,0.124600,0.131551,0.138889,0.146843,0.155291,0.164456,0.174274,0.184502,0.195050,0.205774,0.216400,0.226785,0.236944,0.247033,0.257097,0.267136,0.277159,0.287164,0.297149,0.307116,0.317119,0.327173,0.337277,0.347421,0.357598,0.367798,0.378018,0.388252,0.398494,0.408760,0.419046,0.429345,0.439654,0.449965,0.460273,0.470570
868: RETAIL PRICE,0.124600,0.132576,0.140925,0.149721,0.159185,0.169150,0.179434,0.189885,0.200284,0.210445,0.220394,0.230317,0.240227,0.250112,0.259976,0.269819,0.279647,0.289493,0.299402,0.309376,0.319409,0.329487,0.339607,0.349760,0.359939,0.370136,0.380370,0.390637,0.400933,0.411252,0.421585,0.431927,0.442271,0.452613,0.462945,0.473261
869: RETAIL PRICE,0.124600,0.132992,0.142772,0.155653,0.169292,0.180671,0.191011,0.200915,0.210789,0.220635,0.230521,0.240488,0.250521,0.260603,0.270735,0.280925,0.291156,0.301405,0.311662,0.321930,0.332216,0.342503,0.352781,0.363037,0.373257,0.383423,0.393516,0.403541,0.413485,0.423325,0.433048,0.442650,0.452148,0.461539,0.470814,0.479967
870: RETAIL PRICE,0.124600,0.137193,0.151523,0.163454,0.173779,0.183533,0.193218,0.202871,0.212577,0.222369,0.232229,0.242156,0.252140,0.262181,0.272283,0.282443,0.292635,0.302841,0.313057,0.323285,0.333526,0.343766,0.353996,0.364201,0.374366,0.384474,0.394508,0.404478,0.414376,0.424202,0.433938,0.443574,0.453105,0.462526,0.471829,0.481009
871: RETAIL PRICE,0.124600,0.132992,0.142772,0.155653,0.169292,0.180671,0.191011,0.200915,0.210789,0.220635,0.230521,0.240488,0.250520,0.260565,0.270613,0.280685,0.290782,0.300896,0.311011,0.321105,0.331166,0.341201,0.351184,0.361101,0.370941,0.380689,0.390335,0.399865,0.409274,0.418553,0.427689,0.436681,0.445551,0.454299,0.462921,0.471415
872: RETAIL PRICE,0.124600,0.137193,0.151523,0.163454,0.173779,0.183533,0.193218,0.202871,0.212577,0.222369,0.232229,0.242156,0.252137,0.262137,0.272152,0.282193,0.292252,0.302324,0.312396,0.322445,0.332459,0.342441,0.352369,0.362229,0.372009,0.381694,0.391274,0.400739,0.410095,0.419351,0.428493,0.437514,0.446412,0.455186,0.463832,0.472348
873: RETAIL PRICE,0.124600,0.131551,0.138889,0.146843,0.155291,0.164456,0.174274,0.184502,0.195050,0.205774,0.216400,0.226785,0.236944,0.247034,0.257108,0.267167,0.277216,0.287253,0.297271,0.307271,0.317310,0.327408,0.337560,0.347758,0.357994,0.368261,0.378551,0.388867,0.399201,0.409569,0.419962,0.430365,0.440770,0.451167,0.461542,0.471882
874: RETAIL PRICE,0.124600,0.132576,0.140925,0.149721,0.159185,0.169150,0.179434,0.189885,0.200284,0.210445,0.220394,0.230317,0.240227,0.250114,0.259989,0.269854,0.279710,0.289588,0.299530,0.309542,0.319632,0.329786,0.339992,0.350240,0.360523,0.370840,0.381203,0.391606,0.402044,0.412512,0.422992,0.433472,0.443942,0.454394,0.464815,0.475191
875: RETAIL PRICE,0.124600,0.131551,0.138889,0.146843,0.155291,0.164456,0.174274,0.184502,0.195050,0.205774,0.216400,0.226785,0.236944,0.247033,0.257097,0.267134,0.277152,0.287150,0.297125,0.307078,0.317061,0.327090,0.337162,0.347266,0.357390,0.367524,0.377659,0.387793,0.397921,0.408051,0.418171,0.428264,0.438319,0.448318,0.458245,0.468079
876: RETAIL PRICE,0.124600,0.132576,0.140925,0.149721,0.159185,0.169150,0.179434,0.189885,0.200284,0.210445,0.220394,0.230317,0.240227,0.250112,0.259975,0.269816,0.279640,0.289479,0.299378,0.309342,0.319375,0.329457,0.339579,0.349729,0.359894,0.370073,0.380276,0.390495,0.400721,0.410942,0.421141,0.431301,0.441410,0.451453,0.461411,0.471264
877: RETAIL PRICE,0.124600,0.132992,0.142772,0.155653,0.169292,0.180671,0.191011,0.200915,0.210789,0.220635,0.230521,0.240488,0.250521,0.260603,0.270735,0.280925,0.291156,0.301404,0.311659,0.321923,0.332198,0.342469,0.352725,0.362948,0.373122,0.383226,0.393237,0.403154,0.412959,0.422621,0.432114,0.441430,0.450573,0.459528,0.468275,0.476795
878: RETAIL PRICE,0.124600,0.137193,0.151523,0.163454,0.173779,0.183533,0.193218,0.202871,0.212577,0.222369,0.232229,0.242156,0.252140,0.262181,0.272283,0.282443,0.292635,0.302841,0.313055,0.323282,0.333519,0.343749,0.353962,0.364140,0.374266,0.384317,0.394273,0.404138,0.413908,0.423565,0.433084,0.442443,0.451628,0.460622,0.469405,0.477958
879: RETAIL PRICE,0.124600,0.132992,0.142772,0.155653,0.169292,0.180671,0.191011,0.200915,0.210789,0.220635,0.230521,0.240488,0.250520,0.260565,0.270611,0.280679,0.290766,0.300866,0.310960,0.321023,0.331040,0.341013,0.350914,0.360721,0.370414,0.379973,0.389374,0.398594,0.407614,0.416412,0.424955,0.433231,0.441242,0.448969,0.456390,0.463480
880: RETAIL PRICE,0.124600,0.137193,0.151523,0.163454,0.173779,0.183533,0.193218,0.202871,0.212577,0.222369,0.232229,0.242156,0.252137,0.262137,0.272150,0.282187,0.292238,0.302297,0.312351,0.322373,0.332349,0.342277,0.352130,0.361886,0.371526,0.381028,0.390367,0.399525,0.408502,0.417287,0.425850,0.434163,0.442208,0.449965,0.457412,0.464524
881: RETAIL PRICE,0.124600,0.132578,0.141118,0.150481,0.160550,0.171619,0.183652,0.196398,0.209777,0.223635,0.237597,0.251518,0.265437,0.279548,0.293886,0.308458,0.323266,0.338310,0.353592,0.369163,0.385114,0.401451,0.418175,0.435288,0.452794,0.470699,0.489012,0.507753,0.526977,0.546701,0.566944,0.587722,0.609053,0.630959,0.653461,0.676582
882: RETAIL PRICE,0.124600,0.133628,0.143237,0.153506,0.164723,0.176741,0.189381,0.202484,0.215768,0.229018,0.242270,0.255747,0.269447,0.283358,0.297494,0.311856,0.326455,0.341383,0.356676,0.372339,0.388379,0.404794,0.421587,0.438758,0.456318,0.474317,0.492777,0.511710,0.531131,0.551054,0.571494,0.592463,0.613978,0.636060,0.658728,0.682007
883: RETAIL PRICE,0.124600,0.132578,0.141118,0.150481,0.160550,0.171619,0.183652,0.196398,0.209777,0.223635,0.237597,0.251518,0.265437,0.279548,0.293886,0.308458,0.323266,0.338310,0.353592,0.369163,0.385114,0.401451,0.418175,0.435288,0.452796,0.470702,0.489016,0.507759,0.526984,0.546710,0.566955,0.587734,0.609068,0.630976,0.653480,0.676603
884: RETAIL PRICE,0.124600,0.133628,0.143237,0.153506,0.164723,0.176741,0.189381,0.202484,0.215768,0.229018,0.242270,0.255747,0.269447,0.283358,0.297494,0.311856,0.326455,0.341383,0.356676,0.372339,0.388379,0.404792,0.421582,0.438750,0.456308,0.474305,0.492763,0.511695,0.531116,0.551039,0.571479,0.592448,0.613963,0.636045,0.658712,0.681990
885: RETAIL PRICE,0.124600,0.134068,0.145256,0.160128,0.176048,0.189782,0.202683,0.215391,0.228312,0.241441,0.254882,0.268669,0.282791,0.297230,0.311998,0.327113,0.342581,0.358406,0.374589,0.391141,0.408068,0.425370,0.443051,0.461120,0.479588,0.498465,0.517761,0.537486,0.557656,0.578298,0.599482,0.621236,0.643584,0.666550,0.690163,0.714457
886: RETAIL PRICE,0.124600,0.138370,0.154422,0.168295,0.180772,0.192886,0.205164,0.217641,0.230421,0.243542,0.256987,0.270759,0.284853,0.299278,0.314040,0.329145,0.344595,0.360394,0.376546,0.393062,0.409952,0.427214,0.444855,0.462883,0.481308,0.500143,0.519401,0.539138,0.559384,0.580159,0.601485,0.623383,0.645879,0.669001,0.692777,0.717242
887: RETAIL PRICE,0.124600,0.134068,0.145256,0.160128,0.176048,0.189782,0.202683,0.215391,0.228312,0.241441,0.254882,0.268669,0.282791,0.297230,0.311998,0.327113,0.342581,0.358406,0.374580,0.391088,0.407935,0.425135,0.442696,0.460628,0.478944,0.497651,0.516761,0.536290,0.556267,0.576726,0.597740,0.619345,0.641551,0.664364,0.687812,0.711925
888: RETAIL PRICE,0.124600,0.138370,0.154422,0.168295,0.180772,0.192886,0.205164,0.217641,0.230421,0.243542,0.256987,0.270759,0.284853,0.299278,0.314040,0.329145,0.344595,0.360394,0.376531,0.392994,0.409795,0.426944,0.444453,0.462331,0.480590,0.499240,0.518295,0.537816,0.557850,0.578422,0.599554,0.621278,0.643615,0.666564,0.690153,0.714415
889: RETAIL PRICE,0.124600,0.132578,0.141118,0.150481,0.160550,0.171619,0.183652,0.196398,0.209777,0.223635,0.237597,0.251518,0.265437,0.279548,0.293886,0.308458,0.323266,0.338310,0.353592,0.369163,0.385117,0.401483,0.418261,0.435449,0.453049,0.471063,0.489501,0.508408,0.527827,0.547779,0.568284,0.589361,0.611027,0.633303,0.656210,0.679771
890: RETAIL PRICE,0.124600,0.133628,0.143237,0.153506,0.164723,0.176741,0.189381,0.202484,0.215768,0.229018,0.242270,0.255747,0.269447,0.283358,0.297494,0.311856,0.326468,0.341434,0.356784,0.372524,0.388659,0.405184,0.422098,0.439397,0.457122,0.475320,0.494005,0.513190,0.532890,0.553120,0.573892,0.595219,0.617119,0.639609,0.662709,0.686459
891: RETAIL PRICE,0.124600,0.132578,0.141118,0.150481,0.160550,0.171619,0.183652,0.196398,0.209777,0.223635,0.237597,0.251518,0.265437,0.279548,0.293886,0.308458,0.323266,0.338310,0.353592,0.369163,0.385117,0.401483,0.418263,0.435453,0.453057,0.471076,0.489520,0.508435,0.527862,0.547823,0.568337,0.589422,0.611096,0.633381,0.656295,0.679863
892: RETAIL PRICE,0.124600,0.133628,0.143237,0.153506,0.164723,0.176741,0.189381,0.202484,0.215768,0.229018,0.242270,0.255747,0.269447,0.283358,0.297494,0.311856,0.326468,0.341434,0.356784,0.372524,0.388659,0.405182,0.422094,0.439392,0.457116,0.475315,0.494001,0.513189,0.532894,0.553128,0.573905,0.595236,0.617140,0.639632,0.662734,0.686487
893: RETAIL PRICE,0.124600,0.134068,0.145256,0.160128,0.176048,0.189782,0.202683,0.215391,0.228312,0.241441,0.254882,0.268669,0.282791,0.297230,0.311998,0.327113,0.342581,0.358406,0.374589,0.391141,0.408075,0.425387,0.443081,0.461164,0.479648,0.498541,0.517852,0.537593,0.557778,0.578452,0.599677,0.621479,0.643882,0.666911,0.690595,0.714966
894: RETAIL PRICE,0.124600,0.138370,0.154422,0.168295,0.180772,0.192886,0.205164,0.217641,0.230421,0.243542,0.256987,0.270759,0.284853,0.299278,0.314040,0.329148,0.344605,0.360414,0.376579,0.393109,0.410013,0.427291,0.444947,0.462989,0.481428,0.500275,0.519555,0.539330,0.559621,0.580445,0.601827,0.623787,0.646353,0.669551,0.693412,0.717969
895: RETAIL PRICE,0.124600,0.134068,0.145256,0.160128,0.176048,0.189782,0.202683,0.215391,0.228312,0.241441,0.254882,0.268669,0.282791,0.297230,0.311998,0.327113,0.342581,0.358406,0.374580,0.391089,0.407943,0.425153,0.442727,0.460674,0.479005,0.497728,0.516854,0.536397,0.556388,0.576878,0.597932,0.619584,0.641844,0.664718,0.688234,0.712424
896: RETAIL PRICE,0.124600,0.138370,0.154422,0.168295,0.180772,0.192886,0.205164,0.217641,0.230421,0.243542,0.256987,0.270759,0.284853,0.299278,0.314040,0.329148,0.344605,0.360414,0.376563,0.393041,0.409856,0.427021,0.444544,0.462436,0.480707,0.499369,0.518445,0.538004,0.558079,0.578698,0.599883,0.621665,0.644069,0.667092,0.690763,0.715113
897: RETAIL PRICE,0.124600,0.126494,0.128647,0.131179,0.133910,0.136902,0.140232,0.143703,0.147195,0.150624,0.153914,0.156960,0.159778,0.162418,0.164976,0.167468,0.169902,0.172286,0.174627,0.176931,0.179203,0.181445,0.183673,0.185896,0.188114,0.190328,0.192538,0.194744,0.196945,0.199143,0.201337,0.203528,0.205715,0.207899,0.210079,0.212260
898: RETAIL PRICE,0.124600,0.127451,0.130409,0.133483,0.136881,0.140443,0.144002,0.147466,0.150763,0.153780,0.156547,0.159185,0.161739,0.164211,0.166621,0.168977,0.171286,0.173554,0.175791,0.178023,0.180251,0.182474,0.184691,0.186902,0.189107,0.191307,0.193502,0.195693,0.197879,0.200060,0.202241,0.204424,0.206608,0.208795,0.210982,0.213172
899: RETAIL PRICE,0.124600,0.126494,0.128647,0.131179,0.133910,0.136902,0.140232,0.143703,0.147195,0.150624,0.153914,0.156960,0.159778,0.162418,0.164976,0.167468,0.169902,0.172286,0.174627,0.176931,0.179203,0.181445,0.183673,0.185896,0.188114,0.190328,0.192538,0.194744,0.196945,0.199143,0.201337,0.203528,0.205715,0.207899,0.210079,0.212260
900: RETAIL PRICE,0.124600,0.127451,0.130409,0.133483,0.136881,0.140443,0.144002,0.147466,0.150763,0.153780,0.156547,0.159185,0.161739,0.164211,0.166621,0.168977,0.171286,0.173554,0.175791,0.178023,0.180251,0.182474,0.184691,0.186902,0.189107,0.191307,0.193502,0.195693,0.197879,0.200060,0.202241,0.204424,0.206608,0.208795,0.210982,0.213172
901: RETAIL PRICE,0.124600,0.127781,0.131700,0.137636,0.143960,0.148416,0.151782,0.154593,0.157239,0.159776,0.162228,0.164653,0.167050,0.169417,0.171758,0.174077,0.176378,0.178665,0.180941,0.183208,0.185468,0.187718,0.189960,0.192193,0.194420,0.196640,0.198854,0.201064,0.203270,0.205472,0.207671,0.209868,0.212063,0.214255,0.216446,0.218637
902: RETAIL PRICE,0.124600,0.131636,0.139329,0.144551,0.148048,0.150900,0.153552,0.156079,0.158532,0.160959,0.163355,0.165724,0.168066,0.170380,0.172676,0.174958,0.177225,0.179481,0.181725,0.183961,0.186190,0.188412,0.190626,0.192833,0.195035,0.197232,0.199425,0.201615,0.203802,0.205987,0.208171,0.210353,0.212535,0.214715,0.216896,0.219076
903: RETAIL PRICE,0.124600,0.127781,0.131700,0.137636,0.143960,0.148416,0.151782,0.154593,0.157239,0.159776,0.162228,0.164653,0.167050,0.169417,0.171758,0.174077,0.176378,0.178665,0.180941,0.183208,0.185468,0.187718,0.189960,0.192193,0.194420,0.196640,0.198854,0.201064,0.203270,0.205472,0.207671,0.209868,0.212063,0.214255,0.216446,0.218637
904: RETAIL PRICE,0.124600,0.131636,0.139329,0.144551,0.148048,0.150900,0.153552,0.156079,0.158532,0.160959,0.163355,0.165724,0.168066,0.170380,0.172676,0.174958,0.177225,0.179481,0.181725,0.183961,0.186190,0.188412,0.190626,0.192833,0.195035,0.197232,0.199425,0.201615,0.203802,0.205987,0.208171,0.210353,0.212535,0.214715,0.216896,0.219076
905: RETAIL PRICE,0.124600,0.126494,0.128647,0.131179,0.133910,0.136902,0.140232,0.143703,0.147195,0.150624,0.153914,0.156960,0.159778,0.162418,0.164976,0.167468,0.169902,0.172286,0.174627,0.176931,0.179203,0.181445,0.183673,0.185896,0.188114,0.190328,0.192538,0.194744,0.196945,0.199143,0.201337,0.203528,0.205715,0.207899,0.210079,0.212260
906: RETAIL PRICE,0.124600,0.127451,0.130409,0.133483,0.136881,0.140443,0.144002,0.147466,0.150763,0.153780,0.156547,0.159185,0.161739,0.164211,0.166621,0.168977,0.171286,0.173554,0.175791,0.178023,0.180251,0.182474,0.184691,0.186902,0.189107,0.191307,0.193502,0.195693,0.197879,0.200060,0.202241,0.204424,0.206608,0.208795,0.210982,0.213172
907: RETAIL PRICE,0.124600,0.126494,0.128647,0.131179,0.133910,0.136902,0.140232,0.143703,0.147195,0.150624,0.153914,0.156960,0.159778,0.162418,0.164976,0.167468,0.169902,0.172286,0.174627,0.176931,0.179203,0.181445,0.183673,0.185896,0.188114,0.190328,0.192538,0.194744,0.196945,0.199143,0.201337,0.203528,0.205715,0.207899,0.210079,0.212260
908: RETAIL PRICE,0.124600,0.127451,0.130409,0.133483,0.136881,0.140443,0.144002,0.147466,0.150763,0.153780,0.156547,0.159185,0.161739,0.164211,0.166621,0.168977,0.171286,0.173554,0.175791,0.178023,0.180251,0.182474,0.184691,0.186902,0.189107,0.191307,0.193502,0.195693,0.197879,0.200060,0.202241,0.204424,0.206608,0.208795,0.210982,0.213172
909: RETAIL PRICE,0.124600,0.127781,0.131700,0.137636,0.143960,0.148416,0.151782,0.154593,0.157239,0.159776,0.162228,0.164653,0.167050,0.169417,0.171758,0.174077,0.176378,0.178665,0.180941,0.183208,0.185468,0.187718,0.189960,0.192193,0.194420,0.196640,0.198854,0.201064,0.203270,0.205472,0.207671,0.209868,0.212063,0.214255,0.216446,0.218637
910: RETAIL PRICE,0.124600,0.131636,0.139329,0.144551,0.148048,0.150900,0.153552,0.156079,0.158532,0.160959,0.163355,0.165724,0.168066,0.170380,0.172676,0.174958,0.177225,0.179481,0.181725,0.183961,0.186190,0.188412,0.190626,0.192833,0.195035,0.197232,0.199425,0.201615,0.203802,0.205987,0.208171,0.210353,0.212535,0.214715,0.216896,0.219076
911: RETAIL PRICE,0.124600,0.127781,0.131700,0.137636,0.143960,0.148416,0.151782,0.154593,0.157239,0.159776,0.162228,0.164653,0.167050,0.169417,0.171758,0.174077,0.176378,0.178665,0.180941,0.183208,0.185468,0.187718,0.189960,0.192193,0.194420,0.196640,0.198854,0.201064,0.203270,0.205472,0.207671,0.209868,0.212063,0.214255,0.216446,0.218637
912: RETAIL PRICE,0.124600,0.131636,0.139329,0.144551,0.148048,0.150900,0.153552,0.156079,0.158532,0.160959,0.163355,0.165724,0.168066,0.170380,0.172676,0.174958,0.177225,0.179481,0.181725,0.183961,0.186190,0.188412,0.190626,0.192833,0.195035,0.197232,0.199425,0.201615,0.203802,0.205987,0.208171,0.210353,0.212535,0.214715,0.216896,0.219076
